year,county_name,yield_bu_acre
2019,OTHER (COMBINED) COUNTIES,191.2
2023,BUENA VISTA,212.0
2022,BUENA VISTA,196.9
2021,BUENA VISTA,203.9
2020,BUENA VISTA,183.9
2019,BUENA VISTA,190.8
2018,BUENA VISTA,193.1
2017,BUENA VISTA,187.9
2016,BUENA VISTA,201.1
2015,BUENA VISTA,202.7
2014,BUENA VISTA,172.1
2013,BUENA VISTA,160.5
2012,BUENA VISTA,148.2
2011,BUENA VISTA,180.2
2010,BUENA VISTA,178.3
2009,BUENA VISTA,190.7
2008,BUENA VISTA,179.0
2007,BUENA VISTA,163.0
2006,BUENA VISTA,143.3
2005,BUENA VISTA,185.3
2024,CHEROKEE,207.1
2023,CHEROKEE,211.7
2022,CHEROKEE,198.7
2020,CHEROKEE,185.7
2019,CHEROKEE,208.9
2018,CHEROKEE,213.3
2017,CHEROKEE,203.7
2016,CHEROKEE,219.7
2015,CHEROKEE,209.6
2014,CHEROKEE,183.6
2013,CHEROKEE,185.1
2012,CHEROKEE,158.7
2011,CHEROKEE,176.7
2010,CHEROKEE,186.9
2009,CHEROKEE,201.9
2008,CHEROKEE,196.0
2007,CHEROKEE,166.5
2006,CHEROKEE,144.4
2005,CHEROKEE,185.5
2024,CLAY,176.1
2023,CLAY,203.9
2022,CLAY,191.4
2021,CLAY,203.3
2020,CLAY,168.1
2019,CLAY,185.5
2018,CLAY,158.5
2017,CLAY,197.3
2016,CLAY,202.0
2015,CLAY,202.8
2014,CLAY,166.3
2013,CLAY,167.2
2012,CLAY,170.1
2011,CLAY,185.4
2010,CLAY,177.6
2009,CLAY,184.2
2008,CLAY,175.0
2007,CLAY,163.6
2006,CLAY,159.6
2005,CLAY,183.1
2024,DICKINSON,160.8
2023,DICKINSON,201.3
2022,DICKINSON,203.4
2021,DICKINSON,177.7
2020,DICKINSON,182.2
2019,DICKINSON,170.0
2018,DICKINSON,160.4
2017,DICKINSON,196.2
2016,DICKINSON,188.0
2015,DICKINSON,194.5
2014,DICKINSON,157.9
2013,DICKINSON,162.4
2012,DICKINSON,160.9
2011,DICKINSON,169.3
2010,DICKINSON,181.0
2009,DICKINSON,185.3
2008,DICKINSON,168.0
2007,DICKINSON,165.8
2006,DICKINSON,159.0
2005,DICKINSON,170.4
2022,EMMET,213.6
2021,EMMET,182.5
2020,EMMET,186.1
2018,EMMET,155.8
2017,EMMET,210.1
2016,EMMET,198.5
2015,EMMET,203.3
2014,EMMET,165.0
2013,EMMET,166.4
2012,EMMET,166.6
2011,EMMET,169.6
2010,EMMET,183.1
2009,EMMET,190.1
2008,EMMET,168.0
2007,EMMET,175.7
2006,EMMET,165.9
2005,EMMET,182.7
2024,LYON,198.8
2023,LYON,200.2
2022,LYON,190.8
2021,LYON,216.7
2020,LYON,197.0
2019,LYON,186.5
2018,LYON,193.0
2017,LYON,218.9
2016,LYON,206.9
2015,LYON,196.0
2014,LYON,172.9
2013,LYON,190.5
2012,LYON,161.6
2011,LYON,185.4
2010,LYON,195.2
2009,LYON,192.8
2008,LYON,190.0
2007,LYON,163.7
2006,LYON,163.9
2005,LYON,185.2
2024,O BRIEN,199.0
2023,O BRIEN,212.7
2022,O BRIEN,201.1
2021,O BRIEN,213.5
2020,O BRIEN,199.5
2019,O BRIEN,204.9
2018,O BRIEN,201.6
2017,O BRIEN,213.8
2016,O BRIEN,210.7
2015,O BRIEN,205.2
2014,O BRIEN,180.3
2013,O BRIEN,195.3
2012,O BRIEN,159.8
2011,O BRIEN,185.1
2010,O BRIEN,190.7
2009,O BRIEN,198.0
2008,O BRIEN,195.0
2007,O BRIEN,167.7
2006,O BRIEN,166.0
2005,O BRIEN,185.0
2023,OSCEOLA,203.7
2022,OSCEOLA,197.5
2021,OSCEOLA,208.0
2020,OSCEOLA,185.3
2019,OSCEOLA,182.5
2018,OSCEOLA,180.2
2017,OSCEOLA,211.6
2016,OSCEOLA,203.7
2015,OSCEOLA,204.7
2014,OSCEOLA,175.4
2013,OSCEOLA,182.0
2012,OSCEOLA,169.6
2011,OSCEOLA,184.4
2010,OSCEOLA,192.7
2009,OSCEOLA,193.6
2008,OSCEOLA,175.0
2007,OSCEOLA,171.4
2006,OSCEOLA,165.4
2005,OSCEOLA,185.8
2024,PALO ALTO,182.3
2023,PALO ALTO,211.7
2022,PALO ALTO,195.8
2021,PALO ALTO,190.1
2020,PALO ALTO,181.1
2019,PALO ALTO,198.3
2018,PALO ALTO,157.9
2017,PALO ALTO,195.4
2016,PALO ALTO,196.0
2015,PALO ALTO,197.5
2014,PALO ALTO,164.6
2013,PALO ALTO,168.8
2012,PALO ALTO,170.6
2011,PALO ALTO,174.6
2010,PALO ALTO,174.0
2009,PALO ALTO,188.1
2008,PALO ALTO,176.0
2007,PALO ALTO,170.8
2006,PALO ALTO,163.0
2005,PALO ALTO,186.5
2024,PLYMOUTH,195.6
2023,PLYMOUTH,205.7
2022,PLYMOUTH,171.8
2021,PLYMOUTH,190.9
2019,PLYMOUTH,217.8
2018,PLYMOUTH,213.8
2017,PLYMOUTH,193.0
2016,PLYMOUTH,209.2
2015,PLYMOUTH,203.6
2014,PLYMOUTH,187.3
2013,PLYMOUTH,188.9
2012,PLYMOUTH,110.1
2011,PLYMOUTH,164.5
2010,PLYMOUTH,184.7
2009,PLYMOUTH,201.1
2008,PLYMOUTH,191.0
2007,PLYMOUTH,150.8
2006,PLYMOUTH,137.1
2005,PLYMOUTH,171.8
2024,POCAHONTAS,203.0
2023,POCAHONTAS,218.1
2022,POCAHONTAS,198.2
2021,POCAHONTAS,213.9
2020,POCAHONTAS,186.2
2018,POCAHONTAS,179.2
2017,POCAHONTAS,190.9
2016,POCAHONTAS,206.8
2015,POCAHONTAS,205.5
2014,POCAHONTAS,174.8
2013,POCAHONTAS,163.8
2012,POCAHONTAS,165.3
2011,POCAHONTAS,181.2
2010,POCAHONTAS,172.6
2009,POCAHONTAS,190.1
2008,POCAHONTAS,178.0
2007,POCAHONTAS,167.1
2006,POCAHONTAS,166.5
2005,POCAHONTAS,183.3
2023,SIOUX,211.4
2022,SIOUX,196.6
2021,SIOUX,220.6
2020,SIOUX,201.8
2019,SIOUX,192.1
2018,SIOUX,211.9
2017,SIOUX,220.7
2016,SIOUX,212.2
2015,SIOUX,201.9
2014,SIOUX,187.4
2013,SIOUX,194.1
2012,SIOUX,143.2
2011,SIOUX,177.6
2010,SIOUX,196.5
2009,SIOUX,201.7
2008,SIOUX,195.0
2007,SIOUX,156.9
2006,SIOUX,162.9
2005,SIOUX,185.3
2024,BUTLER,209.8
2023,BUTLER,183.1
2022,BUTLER,212.4
2021,BUTLER,204.5
2020,BUTLER,192.8
2019,BUTLER,209.5
2018,BUTLER,211.3
2017,BUTLER,211.4
2016,BUTLER,207.3
2015,BUTLER,193.3
2014,BUTLER,167.7
2013,BUTLER,179.2
2012,BUTLER,122.0
2011,BUTLER,186.7
2010,BUTLER,180.5
2009,BUTLER,181.8
2008,BUTLER,175.0
2007,BUTLER,176.2
2006,BUTLER,176.6
2005,BUTLER,185.6
2024,CERRO GORDO,199.7
2022,CERRO GORDO,216.9
2021,CERRO GORDO,200.0
2020,CERRO GORDO,182.5
2019,CERRO GORDO,191.8
2018,CERRO GORDO,184.4
2017,CERRO GORDO,208.9
2016,CERRO GORDO,193.6
2015,CERRO GORDO,196.9
2014,CERRO GORDO,168.3
2013,CERRO GORDO,163.1
2012,CERRO GORDO,124.8
2011,CERRO GORDO,169.3
2010,CERRO GORDO,173.0
2009,CERRO GORDO,169.8
2008,CERRO GORDO,166.0
2007,CERRO GORDO,173.2
2006,CERRO GORDO,169.1
2005,CERRO GORDO,184.0
2024,FLOYD,210.1
2023,FLOYD,191.8
2022,FLOYD,204.6
2021,FLOYD,204.4
2020,FLOYD,187.4
2019,FLOYD,202.9
2018,FLOYD,184.4
2017,FLOYD,203.4
2016,FLOYD,196.3
2015,FLOYD,196.5
2014,FLOYD,162.8
2013,FLOYD,170.0
2012,FLOYD,123.2
2011,FLOYD,181.1
2010,FLOYD,177.8
2009,FLOYD,174.0
2008,FLOYD,171.0
2007,FLOYD,170.1
2006,FLOYD,165.0
2005,FLOYD,184.2
2024,FRANKLIN,204.9
2023,FRANKLIN,210.5
2022,FRANKLIN,220.1
2021,FRANKLIN,198.9
2020,FRANKLIN,180.1
2019,FRANKLIN,202.7
2018,FRANKLIN,204.3
2017,FRANKLIN,206.1
2016,FRANKLIN,204.8
2015,FRANKLIN,200.2
2014,FRANKLIN,165.8
2013,FRANKLIN,179.6
2012,FRANKLIN,150.0
2011,FRANKLIN,189.7
2010,FRANKLIN,168.0
2009,FRANKLIN,167.0
2008,FRANKLIN,167.0
2007,FRANKLIN,176.6
2006,FRANKLIN,177.6
2005,FRANKLIN,185.2
2024,HANCOCK,203.1
2023,HANCOCK,204.9
2022,HANCOCK,211.5
2021,HANCOCK,209.8
2020,HANCOCK,200.0
2019,HANCOCK,193.3
2018,HANCOCK,176.7
2017,HANCOCK,200.2
2016,HANCOCK,200.3
2015,HANCOCK,201.2
2014,HANCOCK,173.9
2013,HANCOCK,169.9
2012,HANCOCK,143.3
2011,HANCOCK,179.8
2010,HANCOCK,176.9
2009,HANCOCK,178.5
2008,HANCOCK,171.0
2007,HANCOCK,178.6
2006,HANCOCK,175.9
2005,HANCOCK,182.3
2024,HUMBOLDT,205.7
2023,HUMBOLDT,205.8
2022,HUMBOLDT,195.5
2021,HUMBOLDT,205.4
2020,HUMBOLDT,188.4
2019,HUMBOLDT,198.7
2018,HUMBOLDT,162.3
2017,HUMBOLDT,200.9
2016,HUMBOLDT,206.1
2015,HUMBOLDT,194.8
2014,HUMBOLDT,176.9
2013,HUMBOLDT,155.4
2012,HUMBOLDT,146.1
2011,HUMBOLDT,185.5
2010,HUMBOLDT,153.2
2009,HUMBOLDT,191.0
2008,HUMBOLDT,172.0
2007,HUMBOLDT,177.5
2006,HUMBOLDT,181.3
2005,HUMBOLDT,188.2
2022,KOSSUTH,196.8
2021,KOSSUTH,190.7
2020,KOSSUTH,190.7
2019,KOSSUTH,198.7
2018,KOSSUTH,180.2
2017,KOSSUTH,205.6
2016,KOSSUTH,204.7
2015,KOSSUTH,199.0
2014,KOSSUTH,176.6
2013,KOSSUTH,167.7
2012,KOSSUTH,164.6
2011,KOSSUTH,179.9
2010,KOSSUTH,184.0
2009,KOSSUTH,191.6
2008,KOSSUTH,171.0
2007,KOSSUTH,178.6
2006,KOSSUTH,177.2
2005,KOSSUTH,187.5
2024,MITCHELL,212.8
2023,MITCHELL,171.8
2022,MITCHELL,217.9
2021,MITCHELL,203.3
2020,MITCHELL,203.3
2019,MITCHELL,194.5
2018,MITCHELL,193.3
2017,MITCHELL,213.4
2016,MITCHELL,199.1
2015,MITCHELL,202.1
2014,MITCHELL,175.1
2013,MITCHELL,164.1
2012,MITCHELL,131.4
2011,MITCHELL,180.1
2010,MITCHELL,190.5
2009,MITCHELL,177.2
2008,MITCHELL,174.0
2007,MITCHELL,174.2
2006,MITCHELL,170.5
2005,MITCHELL,186.6
2024,WINNEBAGO,182.6
2023,WINNEBAGO,211.3
2022,WINNEBAGO,217.5
2021,WINNEBAGO,197.6
2020,WINNEBAGO,207.1
2019,WINNEBAGO,198.8
2018,WINNEBAGO,180.8
2017,WINNEBAGO,210.7
2016,WINNEBAGO,197.9
2015,WINNEBAGO,203.6
2014,WINNEBAGO,172.7
2013,WINNEBAGO,149.1
2012,WINNEBAGO,161.1
2011,WINNEBAGO,176.6
2010,WINNEBAGO,184.1
2009,WINNEBAGO,180.4
2008,WINNEBAGO,177.0
2007,WINNEBAGO,186.1
2006,WINNEBAGO,173.9
2005,WINNEBAGO,189.6
2024,WORTH,198.6
2023,WORTH,187.6
2022,WORTH,219.4
2021,WORTH,207.4
2020,WORTH,205.7
2019,WORTH,196.5
2018,WORTH,180.0
2017,WORTH,198.5
2016,WORTH,191.5
2015,WORTH,202.1
2014,WORTH,181.5
2013,WORTH,150.7
2012,WORTH,143.1
2011,WORTH,173.0
2010,WORTH,193.2
2009,WORTH,180.9
2008,WORTH,171.0
2007,WORTH,174.8
2006,WORTH,172.5
2005,WORTH,187.9
2023,WRIGHT,202.5
2022,WRIGHT,209.7
2021,WRIGHT,192.2
2020,WRIGHT,186.0
2019,WRIGHT,197.0
2018,WRIGHT,180.5
2017,WRIGHT,206.9
2016,WRIGHT,200.2
2015,WRIGHT,198.4
2014,WRIGHT,169.4
2013,WRIGHT,168.8
2012,WRIGHT,153.7
2011,WRIGHT,189.9
2010,WRIGHT,150.0
2009,WRIGHT,179.0
2008,WRIGHT,164.0
2007,WRIGHT,182.4
2006,WRIGHT,181.5
2005,WRIGHT,183.0
2024,ALLAMAKEE,216.3
2023,ALLAMAKEE,183.9
2022,ALLAMAKEE,215.9
2021,ALLAMAKEE,198.5
2020,ALLAMAKEE,196.3
2019,ALLAMAKEE,187.2
2018,ALLAMAKEE,198.4
2017,ALLAMAKEE,190.5
2016,ALLAMAKEE,205.1
2015,ALLAMAKEE,175.4
2014,ALLAMAKEE,175.6
2013,ALLAMAKEE,162.1
2012,ALLAMAKEE,153.6
2011,ALLAMAKEE,173.3
2010,ALLAMAKEE,175.8
2009,ALLAMAKEE,179.6
2008,ALLAMAKEE,170.0
2007,ALLAMAKEE,167.1
2006,ALLAMAKEE,166.2
2005,ALLAMAKEE,177.4
2024,BLACK HAWK,205.9
2022,BLACK HAWK,202.4
2021,BLACK HAWK,193.6
2020,BLACK HAWK,169.8
2019,BLACK HAWK,205.1
2018,BLACK HAWK,206.2
2017,BLACK HAWK,209.2
2016,BLACK HAWK,206.4
2015,BLACK HAWK,192.9
2014,BLACK HAWK,165.2
2013,BLACK HAWK,166.1
2012,BLACK HAWK,126.4
2011,BLACK HAWK,186.1
2010,BLACK HAWK,170.4
2009,BLACK HAWK,173.2
2008,BLACK HAWK,165.0
2007,BLACK HAWK,176.7
2006,BLACK HAWK,185.5
2005,BLACK HAWK,180.7
2024,BREMER,205.9
2023,BREMER,199.9
2022,BREMER,210.8
2021,BREMER,200.1
2020,BREMER,187.6
2019,BREMER,212.5
2018,BREMER,212.4
2017,BREMER,212.7
2016,BREMER,210.6
2015,BREMER,203.1
2014,BREMER,159.0
2013,BREMER,175.1
2012,BREMER,133.3
2011,BREMER,196.5
2010,BREMER,174.6
2009,BREMER,188.9
2008,BREMER,161.0
2007,BREMER,181.4
2006,BREMER,183.1
2005,BREMER,193.0
2024,BUCHANAN,220.8
2023,BUCHANAN,190.7
2022,BUCHANAN,209.7
2021,BUCHANAN,209.0
2020,BUCHANAN,188.3
2019,BUCHANAN,218.9
2018,BUCHANAN,207.1
2017,BUCHANAN,221.3
2016,BUCHANAN,205.6
2015,BUCHANAN,191.6
2014,BUCHANAN,169.3
2013,BUCHANAN,168.8
2012,BUCHANAN,140.4
2011,BUCHANAN,187.0
2010,BUCHANAN,167.5
2009,BUCHANAN,170.5
2008,BUCHANAN,167.0
2007,BUCHANAN,173.9
2006,BUCHANAN,180.8
2005,BUCHANAN,178.7
2024,CHICKASAW,206.5
2023,CHICKASAW,198.9
2022,CHICKASAW,214.6
2021,CHICKASAW,208.2
2020,CHICKASAW,185.7
2019,CHICKASAW,212.1
2018,CHICKASAW,192.9
2017,CHICKASAW,194.4
2016,CHICKASAW,206.6
2015,CHICKASAW,202.8
2014,CHICKASAW,157.6
2013,CHICKASAW,171.8
2012,CHICKASAW,125.8
2011,CHICKASAW,188.8
2010,CHICKASAW,182.0
2009,CHICKASAW,169.3
2008,CHICKASAW,159.0
2007,CHICKASAW,168.8
2006,CHICKASAW,174.6
2005,CHICKASAW,187.2
2024,CLAYTON,220.2
2023,CLAYTON,201.1
2022,CLAYTON,215.4
2021,CLAYTON,195.3
2020,CLAYTON,191.1
2019,CLAYTON,197.5
2018,CLAYTON,201.5
2017,CLAYTON,213.6
2016,CLAYTON,210.3
2015,CLAYTON,193.2
2014,CLAYTON,176.7
2013,CLAYTON,181.2
2012,CLAYTON,152.9
2011,CLAYTON,186.8
2010,CLAYTON,176.9
2009,CLAYTON,172.1
2008,CLAYTON,171.0
2007,CLAYTON,173.6
2006,CLAYTON,173.2
2005,CLAYTON,180.9
2024,DELAWARE,219.5
2023,DELAWARE,198.9
2022,DELAWARE,230.8
2021,DELAWARE,218.0
2020,DELAWARE,190.4
2019,DELAWARE,204.5
2018,DELAWARE,224.8
2017,DELAWARE,218.0
2016,DELAWARE,202.3
2015,DELAWARE,195.8
2014,DELAWARE,174.9
2013,DELAWARE,184.7
2012,DELAWARE,129.8
2011,DELAWARE,186.5
2010,DELAWARE,175.8
2009,DELAWARE,176.3
2008,DELAWARE,159.0
2007,DELAWARE,179.8
2006,DELAWARE,180.5
2005,DELAWARE,177.1
2024,DUBUQUE,221.7
2023,DUBUQUE,199.5
2022,DUBUQUE,223.7
2021,DUBUQUE,217.2
2020,DUBUQUE,197.1
2019,DUBUQUE,216.4
2018,DUBUQUE,211.8
2017,DUBUQUE,215.1
2016,DUBUQUE,211.5
2015,DUBUQUE,197.0
2014,DUBUQUE,184.9
2013,DUBUQUE,196.0
2012,DUBUQUE,149.4
2011,DUBUQUE,185.1
2010,DUBUQUE,170.4
2009,DUBUQUE,183.8
2008,DUBUQUE,158.0
2007,DUBUQUE,182.0
2006,DUBUQUE,182.6
2005,DUBUQUE,183.0
2024,FAYETTE,201.2
2023,FAYETTE,205.9
2022,FAYETTE,209.8
2021,FAYETTE,205.6
2020,FAYETTE,180.1
2019,FAYETTE,200.5
2018,FAYETTE,200.1
2017,FAYETTE,207.6
2016,FAYETTE,202.5
2015,FAYETTE,191.8
2014,FAYETTE,170.9
2013,FAYETTE,181.2
2012,FAYETTE,151.0
2011,FAYETTE,186.6
2010,FAYETTE,166.5
2009,FAYETTE,158.6
2008,FAYETTE,167.0
2007,FAYETTE,171.3
2006,FAYETTE,173.9
2005,FAYETTE,189.8
2024,HOWARD,212.5
2023,HOWARD,183.9
2022,HOWARD,217.2
2021,HOWARD,207.3
2020,HOWARD,188.6
2019,HOWARD,194.2
2018,HOWARD,185.5
2017,HOWARD,201.7
2016,HOWARD,202.2
2015,HOWARD,202.1
2014,HOWARD,164.4
2013,HOWARD,159.1
2012,HOWARD,137.8
2011,HOWARD,185.8
2010,HOWARD,191.4
2009,HOWARD,169.9
2008,HOWARD,164.0
2007,HOWARD,169.8
2006,HOWARD,165.3
2005,HOWARD,183.8
2024,WINNESHIEK,212.1
2023,WINNESHIEK,195.3
2022,WINNESHIEK,212.4
2021,WINNESHIEK,199.3
2020,WINNESHIEK,178.2
2019,WINNESHIEK,200.4
2018,WINNESHIEK,198.1
2017,WINNESHIEK,199.7
2016,WINNESHIEK,210.7
2015,WINNESHIEK,185.6
2014,WINNESHIEK,174.0
2013,WINNESHIEK,181.8
2012,WINNESHIEK,140.6
2011,WINNESHIEK,186.2
2010,WINNESHIEK,190.5
2009,WINNESHIEK,171.3
2008,WINNESHIEK,171.0
2007,WINNESHIEK,174.0
2006,WINNESHIEK,171.9
2005,WINNESHIEK,186.4
2019,OTHER (COMBINED) COUNTIES,210.0
2024,AUDUBON,224.2
2023,AUDUBON,197.6
2022,AUDUBON,197.9
2021,AUDUBON,216.0
2020,AUDUBON,170.8
2019,AUDUBON,216.0
2018,AUDUBON,180.0
2017,AUDUBON,211.2
2016,AUDUBON,206.1
2015,AUDUBON,189.8
2014,AUDUBON,185.5
2013,AUDUBON,157.1
2012,AUDUBON,114.8
2011,AUDUBON,176.6
2010,AUDUBON,160.3
2009,AUDUBON,190.4
2008,AUDUBON,181.0
2007,AUDUBON,160.7
2006,AUDUBON,173.9
2005,AUDUBON,172.1
2024,CALHOUN,228.8
2023,CALHOUN,201.6
2022,CALHOUN,202.3
2021,CALHOUN,217.8
2020,CALHOUN,159.6
2019,CALHOUN,198.8
2018,CALHOUN,193.3
2017,CALHOUN,195.1
2016,CALHOUN,207.3
2015,CALHOUN,194.7
2014,CALHOUN,189.6
2013,CALHOUN,132.6
2012,CALHOUN,134.8
2011,CALHOUN,181.9
2010,CALHOUN,173.3
2009,CALHOUN,168.3
2008,CALHOUN,178.0
2007,CALHOUN,180.2
2006,CALHOUN,165.5
2005,CALHOUN,182.5
2024,CARROLL,240.9
2023,CARROLL,196.7
2022,CARROLL,195.7
2021,CARROLL,218.3
2020,CARROLL,150.6
2019,CARROLL,219.7
2018,CARROLL,208.4
2017,CARROLL,211.3
2016,CARROLL,203.1
2015,CARROLL,195.4
2014,CARROLL,188.6
2013,CARROLL,136.5
2012,CARROLL,105.3
2011,CARROLL,180.2
2010,CARROLL,182.0
2009,CARROLL,200.1
2008,CARROLL,179.0
2007,CARROLL,169.3
2006,CARROLL,162.5
2005,CARROLL,177.0
2024,CRAWFORD,214.2
2023,CRAWFORD,187.9
2022,CRAWFORD,216.4
2021,CRAWFORD,218.5
2020,CRAWFORD,181.2
2019,CRAWFORD,234.7
2018,CRAWFORD,214.0
2017,CRAWFORD,221.9
2016,CRAWFORD,213.5
2015,CRAWFORD,199.1
2014,CRAWFORD,183.0
2013,CRAWFORD,157.8
2012,CRAWFORD,131.3
2011,CRAWFORD,181.8
2010,CRAWFORD,185.8
2009,CRAWFORD,199.6
2008,CRAWFORD,191.0
2007,CRAWFORD,165.5
2006,CRAWFORD,138.7
2005,CRAWFORD,179.2
2024,GREENE,223.1
2023,GREENE,208.0
2022,GREENE,197.3
2021,GREENE,220.5
2020,GREENE,153.8
2019,GREENE,201.4
2018,GREENE,201.3
2017,GREENE,202.2
2016,GREENE,205.5
2015,GREENE,189.0
2014,GREENE,181.2
2013,GREENE,137.9
2012,GREENE,124.6
2011,GREENE,183.4
2010,GREENE,167.3
2009,GREENE,188.1
2008,GREENE,159.0
2007,GREENE,179.9
2006,GREENE,170.6
2005,GREENE,185.3
2022,GUTHRIE,193.6
2021,GUTHRIE,220.0
2020,GUTHRIE,151.3
2019,GUTHRIE,196.7
2018,GUTHRIE,192.2
2017,GUTHRIE,197.6
2016,GUTHRIE,198.2
2015,GUTHRIE,179.2
2014,GUTHRIE,176.1
2013,GUTHRIE,130.1
2012,GUTHRIE,113.4
2011,GUTHRIE,169.4
2010,GUTHRIE,141.3
2009,GUTHRIE,173.4
2008,GUTHRIE,171.0
2007,GUTHRIE,158.8
2006,GUTHRIE,159.2
2005,GUTHRIE,161.2
2023,HARRISON,190.3
2022,HARRISON,172.4
2020,HARRISON,180.2
2018,HARRISON,176.0
2017,HARRISON,193.2
2016,HARRISON,204.6
2015,HARRISON,189.5
2014,HARRISON,161.1
2013,HARRISON,177.1
2012,HARRISON,130.9
2011,HARRISON,169.9
2010,HARRISON,159.4
2009,HARRISON,196.8
2008,HARRISON,176.0
2007,HARRISON,161.8
2006,HARRISON,142.1
2005,HARRISON,155.0
2024,IDA,221.5
2023,IDA,198.0
2022,IDA,221.2
2021,IDA,226.8
2020,IDA,188.2
2018,IDA,222.2
2017,IDA,215.7
2016,IDA,216.0
2015,IDA,203.1
2014,IDA,189.9
2013,IDA,177.7
2012,IDA,151.4
2011,IDA,182.9
2010,IDA,191.8
2009,IDA,206.6
2008,IDA,196.0
2007,IDA,169.4
2006,IDA,125.5
2005,IDA,177.0
2024,MONONA,192.0
2023,MONONA,165.4
2022,MONONA,168.6
2021,MONONA,197.7
2020,MONONA,178.4
2019,MONONA,203.9
2018,MONONA,181.4
2017,MONONA,196.0
2016,MONONA,184.5
2015,MONONA,169.0
2014,MONONA,156.6
2013,MONONA,175.2
2012,MONONA,115.1
2011,MONONA,158.3
2010,MONONA,168.7
2009,MONONA,199.8
2008,MONONA,171.0
2007,MONONA,149.3
2006,MONONA,109.3
2005,MONONA,157.1
2024,SAC,229.1
2023,SAC,199.1
2022,SAC,212.4
2021,SAC,231.0
2020,SAC,161.0
2019,SAC,220.6
2018,SAC,213.5
2017,SAC,194.5
2016,SAC,214.3
2015,SAC,204.8
2014,SAC,179.8
2013,SAC,142.6
2012,SAC,130.7
2011,SAC,183.4
2010,SAC,189.7
2009,SAC,184.5
2008,SAC,184.0
2007,SAC,173.9
2006,SAC,134.0
2005,SAC,185.8
2023,SHELBY,196.0
2022,SHELBY,209.0
2020,SHELBY,190.5
2019,SHELBY,217.3
2018,SHELBY,189.1
2017,SHELBY,207.1
2016,SHELBY,215.3
2015,SHELBY,195.3
2014,SHELBY,185.2
2013,SHELBY,182.6
2012,SHELBY,137.8
2011,SHELBY,173.6
2010,SHELBY,171.6
2009,SHELBY,202.9
2008,SHELBY,190.0
2007,SHELBY,167.3
2006,SHELBY,171.2
2005,SHELBY,171.7
2024,WOODBURY,206.4
2023,WOODBURY,168.3
2022,WOODBURY,200.2
2021,WOODBURY,206.7
2020,WOODBURY,191.0
2019,WOODBURY,218.2
2018,WOODBURY,219.3
2017,WOODBURY,200.5
2016,WOODBURY,203.7
2015,WOODBURY,202.3
2014,WOODBURY,177.5
2013,WOODBURY,164.2
2012,WOODBURY,134.8
2011,WOODBURY,173.3
2010,WOODBURY,164.3
2009,WOODBURY,186.3
2008,WOODBURY,185.0
2007,WOODBURY,153.6
2006,WOODBURY,129.4
2005,WOODBURY,172.2
2024,BOONE,217.6
2023,BOONE,226.5
2022,BOONE,202.4
2021,BOONE,208.4
2020,BOONE,160.7
2019,BOONE,194.8
2018,BOONE,193.7
2017,BOONE,192.4
2016,BOONE,208.4
2015,BOONE,192.3
2014,BOONE,180.9
2013,BOONE,154.2
2012,BOONE,147.1
2011,BOONE,182.5
2010,BOONE,162.5
2009,BOONE,183.4
2008,BOONE,166.0
2007,BOONE,182.2
2006,BOONE,172.7
2005,BOONE,192.4
2023,DALLAS,210.9
2022,DALLAS,187.2
2021,DALLAS,209.9
2020,DALLAS,139.7
2019,DALLAS,195.0
2018,DALLAS,174.0
2017,DALLAS,187.2
2016,DALLAS,204.0
2015,DALLAS,182.4
2014,DALLAS,195.5
2013,DALLAS,145.3
2012,DALLAS,129.0
2011,DALLAS,172.1
2010,DALLAS,141.9
2009,DALLAS,183.7
2008,DALLAS,171.0
2007,DALLAS,167.5
2006,DALLAS,164.3
2005,DALLAS,181.7
2023,GRUNDY,212.9
2022,GRUNDY,207.5
2021,GRUNDY,209.4
2020,GRUNDY,182.7
2019,GRUNDY,209.8
2018,GRUNDY,225.2
2017,GRUNDY,217.3
2016,GRUNDY,198.5
2015,GRUNDY,199.9
2014,GRUNDY,182.4
2013,GRUNDY,180.8
2012,GRUNDY,161.5
2011,GRUNDY,172.8
2010,GRUNDY,192.9
2009,GRUNDY,178.0
2008,GRUNDY,181.0
2007,GRUNDY,176.0
2006,GRUNDY,176.8
2005,GRUNDY,189.9
2024,HAMILTON,212.3
2023,HAMILTON,215.5
2022,HAMILTON,208.6
2020,HAMILTON,166.2
2019,HAMILTON,198.2
2018,HAMILTON,188.9
2017,HAMILTON,194.6
2016,HAMILTON,209.0
2015,HAMILTON,198.1
2014,HAMILTON,173.1
2013,HAMILTON,135.0
2012,HAMILTON,138.0
2011,HAMILTON,180.6
2010,HAMILTON,169.6
2009,HAMILTON,167.5
2008,HAMILTON,157.0
2007,HAMILTON,180.5
2006,HAMILTON,184.7
2005,HAMILTON,189.0
2023,HARDIN,213.3
2022,HARDIN,215.6
2021,HARDIN,193.2
2020,HARDIN,155.7
2019,HARDIN,200.2
2018,HARDIN,216.6
2017,HARDIN,213.7
2016,HARDIN,208.0
2015,HARDIN,199.3
2014,HARDIN,166.3
2013,HARDIN,156.6
2012,HARDIN,163.6
2011,HARDIN,186.7
2010,HARDIN,185.8
2009,HARDIN,162.9
2008,HARDIN,159.0
2007,HARDIN,177.3
2006,HARDIN,183.5
2005,HARDIN,188.6
2023,JASPER,218.0
2022,JASPER,203.6
2021,JASPER,221.7
2019,JASPER,209.3
2018,JASPER,218.6
2017,JASPER,204.6
