iso_a3,country,month,origin_risk,fruit_production_score,risk_bucket
KAZ,Kazakhstan,2,0.0024919226403663,0.7465117808379241,0–0.01 (very low)
KAZ,Kazakhstan,3,0.0024919226403663,0.7465117808379241,0–0.01 (very low)
KAZ,Kazakhstan,4,0.0024919226403663,0.7465117808379241,0–0.01 (very low)
KAZ,Kazakhstan,5,0.0249192264036639,0.7465117808379241,0.01–0.05 (low)
KAZ,Kazakhstan,6,0.0249192264036639,0.7465117808379241,0.01–0.05 (low)
KAZ,Kazakhstan,7,0.0498384528073278,0.7465117808379241,0.01–0.05 (low)
KAZ,Kazakhstan,8,0.0249192264036639,0.7465117808379241,0.01–0.05 (low)
KAZ,Kazakhstan,9,0.0099676905614655,0.7465117808379241,0–0.01 (very low)
KAZ,Kazakhstan,10,0.0024919226403663,0.7465117808379241,0–0.01 (very low)
KAZ,Kazakhstan,11,0.0024919226403663,0.7465117808379241,0–0.01 (very low)
KAZ,Kazakhstan,12,0.0024919226403663,0.7465117808379241,0–0.01 (very low)
KEN,Kenya,1,0.0794874116660895,0.7706902191017678,0.05–0.1 (moderate)
KEN,Kenya,2,0.0794874116660895,0.7706902191017678,0.05–0.1 (moderate)
KEN,Kenya,3,0.0794874116660895,0.7706902191017678,0.05–0.1 (moderate)
KEN,Kenya,4,0.0794874116660895,0.7706902191017678,0.05–0.1 (moderate)
KEN,Kenya,5,0.0794874116660895,0.7706902191017678,0.05–0.1 (moderate)
KEN,Kenya,6,0.0794874116660895,0.7706902191017678,0.05–0.1 (moderate)
KEN,Kenya,7,0.0794874116660895,0.7706902191017678,0.05–0.1 (moderate)
KEN,Kenya,8,0.0794874116660895,0.7706902191017678,0.05–0.1 (moderate)
KEN,Kenya,9,0.0794874116660895,0.7706902191017678,0.05–0.1 (moderate)
KEN,Kenya,10,0.0794874116660895,0.7706902191017678,0.05–0.1 (moderate)
KEN,Kenya,11,0.0794874116660895,0.7706902191017678,0.05–0.1 (moderate)
KEN,Kenya,12,0.0794874116660895,0.7706902191017678,0.05–0.1 (moderate)
KGZ,Kyrgyzstan,1,0.0020170149395465,0.641742246475941,0–0.01 (very low)
KGZ,Kyrgyzstan,2,0.0020170149395465,0.641742246475941,0–0.01 (very low)
KGZ,Kyrgyzstan,3,0.0020170149395465,0.641742246475941,0–0.01 (very low)
KGZ,Kyrgyzstan,4,0.0020170149395465,0.641742246475941,0–0.01 (very low)
KGZ,Kyrgyzstan,5,0.0020170149395465,0.641742246475941,0–0.01 (very low)
KGZ,Kyrgyzstan,6,0.0020170149395465,0.641742246475941,0–0.01 (very low)
KGZ,Kyrgyzstan,7,0.0080680597581862,0.641742246475941,0–0.01 (very low)
KGZ,Kyrgyzstan,8,0.0080680597581862,0.641742246475941,0–0.01 (very low)
KGZ,Kyrgyzstan,9,0.0020170149395465,0.641742246475941,0–0.01 (very low)
KGZ,Kyrgyzstan,10,0.0020170149395465,0.641742246475941,0–0.01 (very low)
KGZ,Kyrgyzstan,11,0.0020170149395465,0.641742246475941,0–0.01 (very low)
KGZ,Kyrgyzstan,12,0.0020170149395465,0.641742246475941,0–0.01 (very low)
LAO,Laos,1,0.2102789084738954,0.6942430850669026,0.1–0.25 (elevated)
LAO,Laos,2,0.420557816947791,0.6942430850669026,0.25–0.5 (high)
LAO,Laos,3,0.420557816947791,0.6942430850669026,0.25–0.5 (high)
LAO,Laos,4,0.420557816947791,0.6942430850669026,0.25–0.5 (high)
LAO,Laos,5,0.420557816947791,0.6942430850669026,0.25–0.5 (high)
LAO,Laos,6,0.420557816947791,0.6942430850669026,0.25–0.5 (high)
LAO,Laos,7,0.420557816947791,0.6942430850669026,0.25–0.5 (high)
LAO,Laos,8,0.420557816947791,0.6942430850669026,0.25–0.5 (high)
LAO,Laos,9,0.420557816947791,0.6942430850669026,0.25–0.5 (high)
LAO,Laos,10,0.420557816947791,0.6942430850669026,0.25–0.5 (high)
LAO,Laos,11,0.420557816947791,0.6942430850669026,0.25–0.5 (high)
LAO,Laos,12,0.2102789084738954,0.6942430850669026,0.1–0.25 (elevated)
LVA,Latvia,1,0.0019387633359731,0.4616623833873909,0–0.01 (very low)
LVA,Latvia,2,0.0019387633359731,0.4616623833873909,0–0.01 (very low)
LVA,Latvia,3,0.0019387633359731,0.4616623833873909,0–0.01 (very low)
LVA,Latvia,4,0.0019387633359731,0.4616623833873909,0–0.01 (very low)
LVA,Latvia,5,0.0019387633359731,0.4616623833873909,0–0.01 (very low)
LVA,Latvia,6,0.0193876333597318,0.4616623833873909,0.01–0.05 (low)
LVA,Latvia,7,0.0193876333597318,0.4616623833873909,0.01–0.05 (low)
LVA,Latvia,8,0.0193876333597318,0.4616623833873909,0.01–0.05 (low)
LVA,Latvia,9,0.0077550533438927,0.4616623833873909,0–0.01 (very low)
LVA,Latvia,10,0.0077550533438927,0.4616623833873909,0–0.01 (very low)
LVA,Latvia,11,0.0019387633359731,0.4616623833873909,0–0.01 (very low)
LVA,Latvia,12,0.0019387633359731,0.4616623833873909,0–0.01 (very low)
LBN,Lebanon,1,0.0019664333406034,0.6884829025394464,0–0.01 (very low)
LBN,Lebanon,2,0.0019664333406034,0.6884829025394464,0–0.01 (very low)
LBN,Lebanon,3,0.0078657333624138,0.6884829025394464,0–0.01 (very low)
LBN,Lebanon,4,0.0078657333624138,0.6884829025394464,0–0.01 (very low)
LBN,Lebanon,5,0.0196643334060346,0.6884829025394464,0.01–0.05 (low)
LBN,Lebanon,6,0.0393286668120693,0.6884829025394464,0.01–0.05 (low)
LBN,Lebanon,7,0.0393286668120693,0.6884829025394464,0.01–0.05 (low)
LBN,Lebanon,8,0.0393286668120693,0.6884829025394464,0.01–0.05 (low)
LBN,Lebanon,9,0.0393286668120693,0.6884829025394464,0.01–0.05 (low)
LBN,Lebanon,10,0.0393286668120693,0.6884829025394464,0.01–0.05 (low)
LBN,Lebanon,11,0.0078657333624138,0.6884829025394464,0–0.01 (very low)
LBN,Lebanon,12,0.0078657333624138,0.6884829025394464,0–0.01 (very low)
LTU,Lithuania,1,0.0019699607964896,0.5334568791162094,0–0.01 (very low)
LTU,Lithuania,2,0.0019699607964896,0.5334568791162094,0–0.01 (very low)
LTU,Lithuania,3,0.0019699607964896,0.5334568791162094,0–0.01 (very low)
LTU,Lithuania,4,0.0019699607964896,0.5334568791162094,0–0.01 (very low)
LTU,Lithuania,5,0.0019699607964896,0.5334568791162094,0–0.01 (very low)
LTU,Lithuania,6,0.0196996079648968,0.5334568791162094,0.01–0.05 (low)
LTU,Lithuania,7,0.0196996079648968,0.5334568791162094,0.01–0.05 (low)
LTU,Lithuania,8,0.0196996079648968,0.5334568791162094,0.01–0.05 (low)
LTU,Lithuania,9,0.0078798431859587,0.5334568791162094,0–0.01 (very low)
LTU,Lithuania,10,0.0078798431859587,0.5334568791162094,0–0.01 (very low)
LTU,Lithuania,11,0.0019699607964896,0.5334568791162094,0–0.01 (very low)
LTU,Lithuania,12,0.0019699607964896,0.5334568791162094,0–0.01 (very low)
MDG,Madagascar,1,0.4664425177246781,0.6996018537756871,0.25–0.5 (high)
MDG,Madagascar,2,0.4664425177246781,0.6996018537756871,0.25–0.5 (high)
MDG,Madagascar,3,0.4664425177246781,0.6996018537756871,0.25–0.5 (high)
MDG,Madagascar,4,0.4664425177246781,0.6996018537756871,0.25–0.5 (high)
MDG,Madagascar,5,0.4664425177246781,0.6996018537756871,0.25–0.5 (high)
MDG,Madagascar,6,0.233221258862339,0.6996018537756871,0.1–0.25 (elevated)
MDG,Madagascar,7,0.233221258862339,0.6996018537756871,0.1–0.25 (elevated)
MDG,Madagascar,8,0.233221258862339,0.6996018537756871,0.1–0.25 (elevated)
MDG,Madagascar,9,0.4664425177246781,0.6996018537756871,0.25–0.5 (high)
MDG,Madagascar,10,0.4664425177246781,0.6996018537756871,0.25–0.5 (high)
MDG,Madagascar,11,0.4664425177246781,0.6996018537756871,0.25–0.5 (high)
MDG,Madagascar,12,0.4664425177246781,0.6996018537756871,0.25–0.5 (high)
MWI,Malawi,1,0.5461004405608827,0.7613523976066603,0.5–1 (very high)
MWI,Malawi,2,0.5461004405608827,0.7613523976066603,0.5–1 (very high)
MWI,Malawi,3,0.5461004405608827,0.7613523976066603,0.5–1 (very high)
MWI,Malawi,4,0.5461004405608827,0.7613523976066603,0.5–1 (very high)
MWI,Malawi,5,0.5461004405608827,0.7613523976066603,0.5–1 (very high)
MWI,Malawi,6,0.2730502202804413,0.7613523976066603,0.25–0.5 (high)
MWI,Malawi,7,0.2730502202804413,0.7613523976066603,0.25–0.5 (high)
MWI,Malawi,8,0.2730502202804413,0.7613523976066603,0.25–0.5 (high)
MWI,Malawi,9,0.5461004405608827,0.7613523976066603,0.5–1 (very high)
MWI,Malawi,10,0.5461004405608827,0.7613523976066603,0.5–1 (very high)
MWI,Malawi,11,0.5461004405608827,0.7613523976066603,0.5–1 (very high)
MWI,Malawi,12,0.5461004405608827,0.7613523976066603,0.5–1 (very high)
MYS,Malaysia,1,0.8668353519068761,0.6925575465742755,0.5–1 (very high)
MYS,Malaysia,2,0.8668353519068761,0.6925575465742755,0.5–1 (very high)
MYS,Malaysia,3,0.8668353519068761,0.6925575465742755,0.5–1 (very high)
MYS,Malaysia,4,0.8668353519068761,0.6925575465742755,0.5–1 (very high)
MYS,Malaysia,5,0.8668353519068761,0.6925575465742755,0.5–1 (very high)
MYS,Malaysia,6,0.8668353519068761,0.6925575465742755,0.5–1 (very high)
MYS,Malaysia,7,0.8668353519068761,0.6925575465742755,0.5–1 (very high)
MYS,Malaysia,8,0.8668353519068761,0.6925575465742755,0.5–1 (very high)
MYS,Malaysia,9,0.8668353519068761,0.6925575465742755,0.5–1 (very high)
MYS,Malaysia,10,0.8668353519068761,0.6925575465742755,0.5–1 (very high)
MYS,Malaysia,11,0.8668353519068761,0.6925575465742755,0.5–1 (very high)
MYS,Malaysia,12,0.8668353519068761,0.6925575465742755,0.5–1 (very high)
MLI,Mali,1,0.0384586844083335,0.7352317820931232,0.01–0.05 (low)
MLI,Mali,2,0.0769173688166672,0.7352317820931232,0.05–0.1 (moderate)
MLI,Mali,3,0.0769173688166672,0.7352317820931232,0.05–0.1 (moderate)
MLI,Mali,4,0.0769173688166672,0.7352317820931232,0.05–0.1 (moderate)
MLI,Mali,5,0.0615338950533337,0.7352317820931232,0.05–0.1 (moderate)
MLI,Mali,6,0.0615338950533337,0.7352317820931232,0.05–0.1 (moderate)
MLI,Mali,7,0.0615338950533337,0.7352317820931232,0.05–0.1 (moderate)
MLI,Mali,8,0.0615338950533337,0.7352317820931232,0.05–0.1 (moderate)
MLI,Mali,9,0.0769173688166672,0.7352317820931232,0.05–0.1 (moderate)
MLI,Mali,10,0.0769173688166672,0.7352317820931232,0.05–0.1 (moderate)
MLI,Mali,11,0.0769173688166672,0.7352317820931232,0.05–0.1 (moderate)
MLI,Mali,12,0.0769173688166672,0.7352317820931232,0.05–0.1 (moderate)
MLT,Malta,1,0.0185737267681446,0.4284577463135512,0.01–0.05 (low)
MLT,Malta,2,0.0185737267681446,0.4284577463135512,0.01–0.05 (low)
MLT,Malta,3,0.0185737267681446,0.4284577463135512,0.01–0.05 (low)
MLT,Malta,4,0.0185737267681446,0.4284577463135512,0.01–0.05 (low)
MLT,Malta,5,0.0371474535362892,0.4284577463135512,0.01–0.05 (low)
MLT,Malta,6,0.0371474535362892,0.4284577463135512,0.01–0.05 (low)
MLT,Malta,7,0.0371474535362892,0.4284577463135512,0.01–0.05 (low)
MLT,Malta,8,0.0371474535362892,0.4284577463135512,0.01–0.05 (low)
MLT,Malta,9,0.0371474535362892,0.4284577463135512,0.01–0.05 (low)
MLT,Malta,10,0.0371474535362892,0.4284577463135512,0.01–0.05 (low)
MLT,Malta,11,0.0371474535362892,0.4284577463135512,0.01–0.05 (low)
MLT,Malta,12,0.0185737267681446,0.4284577463135512,0.01–0.05 (low)
MUS,Mauritius,1,0.0676531691170403,0.4745392532007837,0.05–0.1 (moderate)
MUS,Mauritius,2,0.0676531691170403,0.4745392532007837,0.05–0.1 (moderate)
MUS,Mauritius,3,0.0676531691170403,0.4745392532007837,0.05–0.1 (moderate)
MUS,Mauritius,4,0.0676531691170403,0.4745392532007837,0.05–0.1 (moderate)
MUS,Mauritius,5,0.0676531691170403,0.4745392532007837,0.05–0.1 (moderate)
MUS,Mauritius,6,0.0676531691170403,0.4745392532007837,0.05–0.1 (moderate)
MUS,Mauritius,7,0.0676531691170403,0.4745392532007837,0.05–0.1 (moderate)
MUS,Mauritius,8,0.0676531691170403,0.4745392532007837,0.05–0.1 (moderate)
MUS,Mauritius,9,0.0676531691170403,0.4745392532007837,0.05–0.1 (moderate)
MUS,Mauritius,10,0.0676531691170403,0.4745392532007837,0.05–0.1 (moderate)
MUS,Mauritius,11,0.0676531691170403,0.4745392532007837,0.05–0.1 (moderate)
MUS,Mauritius,12,0.0676531691170403,0.4745392532007837,0.05–0.1 (moderate)
MEX,Mexico,1,0.1615052740754405,0.8674951575411742,0.1–0.25 (elevated)
MEX,Mexico,2,0.1615052740754405,0.8674951575411742,0.1–0.25 (elevated)
MEX,Mexico,3,0.4441395037074616,0.8674951575411742,0.25–0.5 (high)
MEX,Mexico,4,0.4441395037074616,0.8674951575411742,0.25–0.5 (high)
MEX,Mexico,5,0.8882790074149234,0.8674951575411742,0.5–1 (very high)
MEX,Mexico,6,0.8882790074149234,0.8674951575411742,0.5–1 (very high)
MEX,Mexico,7,0.8882790074149234,0.8674951575411742,0.5–1 (very high)
MEX,Mexico,8,0.8882790074149234,0.8674951575411742,0.5–1 (very high)
MEX,Mexico,9,0.8882790074149234,0.8674951575411742,0.5–1 (very high)
MEX,Mexico,10,0.4441395037074616,0.8674951575411742,0.25–0.5 (high)
MEX,Mexico,11,0.4441395037074616,0.8674951575411742,0.25–0.5 (high)
MEX,Mexico,12,0.1615052740754405,0.8674951575411742,0.1–0.25 (elevated)
MDA,Moldova,1,0.0024643470745492,0.6939869769398574,0–0.01 (very low)
MDA,Moldova,2,0.0024643470745492,0.6939869769398574,0–0.01 (very low)
MDA,Moldova,3,0.0024643470745492,0.6939869769398574,0–0.01 (very low)
MDA,Moldova,4,0.0024643470745492,0.6939869769398574,0–0.01 (very low)
MDA,Moldova,5,0.0098573882981969,0.6939869769398574,0–0.01 (very low)
MDA,Moldova,6,0.0492869414909847,0.6939869769398574,0.01–0.05 (low)
MDA,Moldova,7,0.0492869414909847,0.6939869769398574,0.01–0.05 (low)
MDA,Moldova,8,0.0492869414909847,0.6939869769398574,0.01–0.05 (low)
MDA,Moldova,9,0.0246434707454923,0.6939869769398574,0.01–0.05 (low)
MDA,Moldova,10,0.0098573882981969,0.6939869769398574,0–0.01 (very low)
MDA,Moldova,11,0.0024643470745492,0.6939869769398574,0–0.01 (very low)
MDA,Moldova,12,0.0024643470745492,0.6939869769398574,0–0.01 (very low)
MNG,Mongolia,1,0.0092187939955786,0.3189447257725667,0–0.01 (very low)
MNG,Mongolia,2,0.0092187939955786,0.3189447257725667,0–0.01 (very low)
MNG,Mongolia,3,0.0092187939955786,0.3189447257725667,0–0.01 (very low)
MNG,Mongolia,4,0.0092187939955786,0.3189447257725667,0–0.01 (very low)
MNG,Mongolia,5,0.0092187939955786,0.3189447257725667,0–0.01 (very low)
MNG,Mongolia,6,0.0921879399557863,0.3189447257725667,0.05–0.1 (moderate)
MNG,Mongolia,7,0.0921879399557863,0.3189447257725667,0.05–0.1 (moderate)
MNG,Mongolia,8,0.0921879399557863,0.3189447257725667,0.05–0.1 (moderate)
MNG,Mongolia,9,0.0092187939955786,0.3189447257725667,0–0.01 (very low)
MNG,Mongolia,10,0.0092187939955786,0.3189447257725667,0–0.01 (very low)
MNG,Mongolia,11,0.0092187939955786,0.3189447257725667,0–0.01 (very low)
MNG,Mongolia,12,0.0092187939955786,0.3189447257725667,0–0.01 (very low)
MAR,Morocco,1,0.0080270971101287,0.7846660729309,0–0.01 (very low)
MAR,Morocco,2,0.0080270971101287,0.7846660729309,0–0.01 (very low)
MAR,Morocco,3,0.0200677427753218,0.7846660729309,0.01–0.05 (low)
MAR,Morocco,4,0.0200677427753218,0.7846660729309,0.01–0.05 (low)
MAR,Morocco,5,0.0401354855506436,0.7846660729309,0.01–0.05 (low)
MAR,Morocco,6,0.0401354855506436,0.7846660729309,0.01–0.05 (low)
MAR,Morocco,7,0.0401354855506436,0.7846660729309,0.01–0.05 (low)
MAR,Morocco,8,0.0401354855506436,0.7846660729309,0.01–0.05 (low)
MAR,Morocco,9,0.0401354855506436,0.7846660729309,0.01–0.05 (low)
MAR,Morocco,10,0.0200677427753218,0.7846660729309,0.01–0.05 (low)
MAR,Morocco,11,0.0200677427753218,0.7846660729309,0.01–0.05 (low)
MAR,Morocco,12,0.0080270971101287,0.7846660729309,0–0.01 (very low)
MOZ,Mozambique,1,0.9988049066844432,0.6938420679554992,0.5–1 (very high)
